,flight plans,flight tracks,weather cubes
242,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_ASA1409.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_ASA1409.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_ASA1409.nc
243,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_ASA1413.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_ASA1413.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_ASA1413.nc
244,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_DAL1049.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_DAL1049.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_DAL1049.nc
245,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_DAL1985.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_DAL1985.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_DAL1985.nc
246,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_DAL2710.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_DAL2710.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_DAL2710.nc
247,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_DAL2729.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_DAL2729.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_DAL2729.nc
248,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_DAL41.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_DAL41.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_DAL41.nc
249,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_JBU123.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_JBU123.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_JBU123.nc
250,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_JBU1323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_JBU1323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_JBU1323.nc
251,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_JBU1523.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_JBU1523.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_JBU1523.nc
252,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_JBU1623.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_JBU1623.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_JBU1623.nc
253,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_JBU1723.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_JBU1723.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_JBU1723.nc
254,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_JBU1823.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_JBU1823.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_JBU1823.nc
255,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_JBU23.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_JBU23.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_JBU23.nc
256,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_JBU323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_JBU323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_JBU323.nc
257,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_JBU423.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_JBU423.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_JBU423.nc
258,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_JBU523.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_JBU523.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_JBU523.nc
259,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_QFA12.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_QFA12.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_QFA12.nc
260,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_AAL1.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_AAL1.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_AAL1.nc
261,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_AAL117.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_AAL117.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_AAL117.nc
262,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_AAL133.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_AAL133.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_AAL133.nc
263,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_AAL171.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_AAL171.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_AAL171.nc
264,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_AAL2802.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_AAL2802.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_AAL2802.nc
265,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_AAL300.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_AAL300.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_AAL300.nc
266,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_AAL331.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_AAL331.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_AAL331.nc
267,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_AAL341.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_AAL341.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_AAL341.nc
268,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_ASA1409.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_ASA1409.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_ASA1409.nc
269,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_ASA1411.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_ASA1411.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_ASA1411.nc
270,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_ASA1413.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_ASA1413.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_ASA1413.nc
271,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_ASA420.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_ASA420.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_ASA420.nc
272,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_DAL1049.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_DAL1049.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_DAL1049.nc
273,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_DAL1985.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_DAL1985.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_DAL1985.nc
274,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_DAL2710.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_DAL2710.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_DAL2710.nc
275,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_DAL2729.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_DAL2729.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_DAL2729.nc
276,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_DAL2880.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_DAL2880.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_DAL2880.nc
277,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_DAL41.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_DAL41.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_DAL41.nc
278,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_DAL714.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_DAL714.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_DAL714.nc
279,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_DAL747.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_DAL747.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_DAL747.nc
280,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_JBU123.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_JBU123.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_JBU123.nc
281,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_JBU1323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_JBU1323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_JBU1323.nc
282,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_JBU1823.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_JBU1823.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_JBU1823.nc
283,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_JBU323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_JBU323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_JBU323.nc
284,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-17\Flight_Plan_KJFK_KLAX_JBU423.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-17\Flight_Track_KJFK_KLAX_JBU423.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-17\Flight_Plan_KJFK_KLAX_JBU423.nc
285,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_AAL1.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_AAL1.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_AAL1.nc
286,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_AAL117.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_AAL117.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_AAL117.nc
287,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_AAL171.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_AAL171.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_AAL171.nc
288,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_AAL185.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_AAL185.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_AAL185.nc
289,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_AAL2802.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_AAL2802.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_AAL2802.nc
290,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_AAL3.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_AAL3.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_AAL3.nc
291,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_AAL300.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_AAL300.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_AAL300.nc
292,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_AAL341.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_AAL341.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_AAL341.nc
293,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_ASA1407.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_ASA1407.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_ASA1407.nc
294,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_ASA1409.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_ASA1409.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_ASA1409.nc
295,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_ASA1411.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_ASA1411.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_ASA1411.nc
296,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_DAL1049.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_DAL1049.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_DAL1049.nc
297,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_DAL1985.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_DAL1985.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_DAL1985.nc
298,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_DAL2710.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_DAL2710.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_DAL2710.nc
299,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_DAL2729.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_DAL2729.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_DAL2729.nc
300,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_DAL2742.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_DAL2742.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_DAL2742.nc
301,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-18\Flight_Plan_KJFK_KLAX_DAL2896.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-18\Flight_Track_KJFK_KLAX_DAL2896.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-18\Flight_Plan_KJFK_KLAX_DAL2896.nc
